image_name,tags,smiles,Col3
pics/1677,antiinfective,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,['antiinfective']
pics/1678,urological,COC(=O)[C@@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,['urological']
pics/1679,cns,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,['cns']
pics/1680,antiinfective,CN1C(=O)/C(=N/NC(N)=S)c2ccccc21,['antiinfective']
pics/1681,antineoplastic,Nc1nc(OCc2ccccc2)c2[nH]cnc2n1,['antineoplastic']
pics/1682,antiinfective,C[C@H]1O[C@H](CC(=O)O)Cc2c(O)c3c(c(O)c21)C(=O)C(C1=CC(=O)c2c(O)c4c(c(O)c2C1=O)[C@@H](C)O[C@H](CC(=O)O)C4)=CC3=O,['antiinfective']
pics/1683,respiratorysystem cardio,CNCC(O)c1ccc(O)c(O)c1,"['respiratorysystem', 'cardio']"
pics/1684,antiinflammatory,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,['antiinflammatory']
pics/1685,antineoplastic,C[C@]1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1,['antineoplastic']
pics/1686,gastrointestinal,COC(=O)CCC=C=CC[C@H]1C(=O)C[C@@H](O)[C@@H]1C=C[C@@H](O)COc1ccccc1,['gastrointestinal']
pics/1687,reproductivecontrol,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,['reproductivecontrol']
pics/1688,antiinfective,C[C@]12CC[C@H](O)[C@@](C)(CO)[C@@H]1CC[C@H]1C[C@@H]3CC12CC[C@]3(O)CO,['antiinfective']
pics/1689,hematologic,CC(=O)Oc1cc(C(F)(F)F)ccc1C(=O)O,['hematologic']
pics/1690,antiinfective,CC[C@H]1/C=C\C=C\C[C@H](C)[C@@H](O)[C@](C)(O)C(=O)[C@H](C)[C@@H](O)C(C)C(=O)[C@H](C)[C@H](O)[C@@H](C)/C=C/C(=O)OC2C(C)[C@H](CC1)O[C@@]1(CC[C@@H](C)[C@@H](CC(C)O)O1)[C@@H]2C,['antiinfective']
pics/1691,cardio,Cc1cccc(C)c1NC(=O)NCCCNC(C)C,['cardio']
pics/1692,cardio,O=[N+]([O-])O[C@@H]1CO[C@@H]2[C@@H](O)CO[C@H]12,['cardio']
pics/1693,cns,CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)[C@@H]1COc2cccc(OC)c2C1,['cns']
pics/1694,lipidregulating,OC[C@H]1O[C@@H](n2cnc3c(N[C@H]4CCC[C@@H]4O)ncnc32)[C@@H](O)C1O,['lipidregulating']
pics/1695,cns,C#CCN[C@H]1CCc2ccccc21,['cns']
pics/1696,antiinfective,CCC[C@@H]1CC(C(=O)N[C@@H](C2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,['antiinfective']
pics/1697,antiinfective,CO/N=C1/CC2(CC3CC(C/C=C(/C)CC(C)/C=C\C=C4\COC5C(O)C(C)=CC(C(=O)O3)C45O)O2)OC(/C(C)=C/C(C)C)C1C,['antiinfective']
pics/1698,antineoplastic,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,['antineoplastic']
pics/1699,dermatologic antineoplastic,CCCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(N)=O)C(C)C,"['dermatologic', 'antineoplastic']"
pics/1700,cns,NC(CCP(=O)(O)O)C(=O)O,['cns']
pics/1701,antiinfective,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,['antiinfective']
pics/1702,cns,NNC(N)=S,['cns']
pics/1703,antiinfective,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](COP(=O)(O)O)OC4=O)cc3F)cn2)n1,['antiinfective']
pics/1704,antiinfective,CC1(C)S[C@@H]2[C@H](NC(=O)C(c3ccccc3)S(=O)(=O)[O-])C(=O)N2[C@H]1C(=O)[O-],['antiinfective']
pics/1705,cns,CCCCCCO,['cns']
pics/1706,hematologic,CCOC(=O)C1OC1C(=O)NC(CC(C)C)C(=O)NCCC(C)C,['hematologic']
pics/1707,cardio,CCCC[C@@H](NC(=O)[C@@H](Cc1cn(C(=O)OC)c2ccccc12)NC(=O)[C@H](CC(C)(C)C)NC(=O)N1[C@@H](C)CCC[C@H]1C)C(=O)O,['cardio']
pics/1708,antiinfective antineoplastic,Nc1ccn([C@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,"['antiinfective', 'antineoplastic']"
pics/1709,antiinfective,COC[C@H]1O[C@@H](OC2OC[C@@H]3O[C@]4(O[C@H]3[C@H]2OC(=O)C(C)C)O[C@H](C)[C@@](O)(C(C)=O)[C@@H]2OCO[C@H]24)[C@@H](OC)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](C)[C@H](OC)[C@H](O[C@H]2C[C@@]3(C)OC4(C[C@@H](O)[C@H](O[C@H]5C[C@@H](O)[C@H](OC(=O)c6c(C)c(Cl)c(O)c(Cl)c6OC)[C@@H](C)O5)[C@@H](C)O4)O[C@@H]3[C@@H](C)O2)[C@H]1O,['antiinfective']
pics/1710,antiinfective,C/C=C(C)/C=C/C=C/[C@H](OC)[C@@H](C)[C@@H](OC)[C@@H](C)CCc1oc2c(O)c(OC)cc(OC)c2c(=O)c1C,['antiinfective']
pics/1711,lipidregulating,CC(O)(CC(=O)O)CC(=O)O,['lipidregulating']
pics/1712,cns,C#CCN(C)C(C)Cc1ccccc1,['cns']
pics/1713,antiinfective,CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSC(=O)c3ccco3)CS[C@H]12)c1csc(N)n1,['antiinfective']
pics/1714,antiinfective,CC(C)C[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC(=O)[C@H](c2ccccc2)N(C)C(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)C(C)C)N(C)C(=O)CN(C)C(=O)[C@H]2C[C@@H](O)CN2C1=O,['antiinfective']
pics/1715,cns respiratorysystem,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,"['cns', 'respiratorysystem']"
pics/1716,cardio,COc1ccc(CCN(C)CCCC2(c3ccc(OC)c(OC)c3)S(=O)(=O)CCCS2(=O)=O)cc1OC,['cardio']
pics/1717,antiinfective,CNc1ccc2oc(C[C@H]3O[C@@]4(CC[C@H]3C)O[C@H]([C@H](C)C(=O)c3ccc[nH]3)[C@H](C)C[C@H]4C)nc2c1C(=O)O,['antiinfective']
pics/1718,antiinfective,CCOCCN(Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1)C(=O)C(Cl)Cl,['antiinfective']
pics/1719,antineoplastic reproductivecontrol,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,"['antineoplastic', 'reproductivecontrol']"
pics/1720,gastrointestinal,C[S+](C)CC[C@H](N)C(=O)[O-],['gastrointestinal']
pics/1721,antineoplastic,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,['antineoplastic']
pics/1722,cns,CC/C=C(/CCC)C(=O)O,['cns']
pics/1723,antiinflammatory,O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,['antiinflammatory']
pics/1724,antiinfective,CO[C@@H]1[C@@H](OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(N(C)C)C2O)[C@@H](CC=O)C[C@@H](C)[C@@H](OC2CCC(N(C)C)C(C)O2)/C=C\C=C/C[C@@H](C)OC(=O)C[C@H]1O,['antiinfective']
pics/1725,antineoplastic,CC1O[C@H]2CC(=O)O[C@H]2c2c(O)c3c(c(O)c21)C(=O)C1=C(C3=O)[C@H]2C[C@@H](O)[C@]1(O)[C@@H](C)O2,['antineoplastic']
pics/1726,antiinfective,NC(=O)OC[C@H](O)[C@@H](O)[C@H](N)C(=O)N[C@H](C(=O)O)[C@H]1O[C@@H](n2cc(C(=O)O)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,['antiinfective']
pics/1727,hematologic,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Fe],['hematologic']
pics/1728,cns respiratorysystem,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CC[NH+]1C,"['cns', 'respiratorysystem']"
pics/1729,antiinfective,CC[C@@H]1O[C@@]2(CC[C@H]1C)C[C@H]1C[C@H](C/C=C(\C)C[C@H](C)/C=C/C=C3\CO[C@H]4[C@@H](O)C(C)=C[C@H](C(=O)O1)[C@@]34O)O2,['antiinfective']
pics/1730,antiinfective,COCC(=O)Nc1cc(Sc2ccccc2)ccc1N/C(=N\C(=O)OC)NC(=O)OC,['antiinfective']
pics/1731,antiinfective,O=C(O)CNCP(=O)(O)O,['antiinfective']
pics/1732,cardio,CCCCC[C@@H]1O[C@@H]1C/C=C\C/C=C\C/C=C\CCCC(=O)O,['cardio']
pics/1733,antiinfective,N#CS[O-],['antiinfective']
pics/1734,antiinfective,CO[C@@H]1[C@@H](O[C@H]2O[C@@H](C)[C@H](O[C@@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](N(C)C)[C@@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2CC[C@H](N(C)C)[C@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,['antiinfective']
pics/1735,antiinfective,Nc1nc(=O)c2ncn(COCCO)c2[nH]1,['antiinfective']
pics/1736,lipidregulating,Cc1cc(C)c(/C=C/[C@@H]2C[C@@H](O)CC(=O)O2)c(-c2ccc(F)c(C)c2)c1,['lipidregulating']
pics/1737,gastrointestinal,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2C3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C,['gastrointestinal']
pics/1738,antiinfective,CCCCCC(O)C1C(=O)OC(C)C(O)/C=C\C=C/C=C\C=C/C=C(/C)C(O)CC(O)CC(O)CC(O)CC(O)CC(O)CC1O,['antiinfective']
pics/1739,antineoplastic,COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](OC(=O)[C@H](C)N(C)C(C)=O)[C@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C\C=C(\C)C2,['antineoplastic']
pics/1740,reproductivecontrol,CCCCCCCCCc1ccc(OCCO)cc1,['reproductivecontrol']
pics/1741,antineoplastic,O=C(O)C1(C(=O)O)CCC1.[CH3-].[CH3-].[Pt+2],['antineoplastic']
pics/1742,antiinfective,CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CN)=CCC3N)C2O)OCC1(C)O.CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CN)=CCC3N)C2O)OCC1(C)O,['antiinfective']
pics/1743,antiinfective antineoplastic,CC[C@H](C)[C@@H]1NC(=O)[C@@H](NC(=O)c2c3nc4c(C(=O)N[C@@H]5C(=O)N[C@@H](C(C)C)C(=O)N6CCC[C@H]6C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]5C)ccc(C)c4oc-3c(C)c(=O)c2N)[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]2CCCN2C1=O,"['antiinfective', 'antineoplastic']"
pics/1744,antiinfective,CC(C)CC(NC(=O)C1OC1C(=O)O)C(=O)NCCCCN=C(N)N,['antiinfective']
pics/1745,cns,NS(=O)(=O)c1cccc2c1c([N+](=O)[O-])cc1[nH]c(=O)c(=O)[nH]c12,['cns']
pics/1746,antiinfective,Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1,['antiinfective']
pics/1747,cns,CCCc1c(Cn2ccnc2-c2ncccc2F)ncn2nc(C)nc12,['cns']
pics/1748,antineoplastic,COc1cc(/C=C2/CC/C(=C/c3ccc(O)c(OC)c3)C2=O)ccc1O,['antineoplastic']
pics/1749,antiinfective,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c([O-])nn3C)CS[C@H]12)c1csc(N)n1.CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c([O-])nn3C)CS[C@H]12)c1csc(N)n1,['antiinfective']
pics/1750,antiinfective,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,['antiinfective']
pics/1751,gastrointestinal cns,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CCC(N)=O)C(N)=O,"['gastrointestinal', 'cns']"
pics/1752,cns,CC/C=C(\CCC)C(=O)O,['cns']
pics/1753,dermatologic antiinflammatory,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,"['dermatologic', 'antiinflammatory']"
pics/1754,cardio,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,['cardio']
pics/1755,antiinfective,COC(=O)N[C@H](C(=O)N1CC2(CC2)C[C@H]1c1ncc(-c2ccc3c(c2)C(F)(F)c2cc(-c4ccc5nc(C6[C@H]7CC[C@H](C7)N6C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]c5c4)ccc2-3)[nH]1)C(C)C,['antiinfective']
pics/1756,hematologic cardio,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,"['hematologic', 'cardio']"
pics/1757,antineoplastic,COC(=O)/C=C/c1cc(O)ccc1O,['antineoplastic']
pics/1758,antiinfective,CCN(CC)CCCNc1cc(OC)cc2cccnc12,['antiinfective']
pics/1759,hematologic cardio,CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2c3cccc(CCCC(=O)[O-])c3O[C@H]2C[C@H]1O,"['hematologic', 'cardio']"
pics/1760,antiinfective,CC(C)OC(=O)Nc1ccc2nc(-c3cscn3)[nH]c2c1,['antiinfective']
pics/1761,gastrointestinal antiinflammatory,O=C(O)C1=C/C(=N/Nc2ccc([O-])c(C(=O)[O-])c2)C=CC1=O,"['gastrointestinal', 'antiinflammatory']"
pics/1762,antiinflammatory,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC(C)C4=CC(=O)C=C[C@]4(C)[C@H]3C(O)C[C@@]21C,['antiinflammatory']
pics/1763,cns,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12.O=C/C=C\C(=O)O,['cns']
pics/1764,cns,CNCCC=C1c2ccccc2CCc2ccccc21,['cns']
pics/1765,antiinfective,Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],['antiinfective']
pics/1766,cns,CC[C@@H](N)Cc1cc(OC)c(C)cc1OC,['cns']
pics/1767,antiinfective antineoplastic,OC[C@H]1O[C@@H](n2cnc3cncnc32)[C@H](O)[C@@H]1O,"['antiinfective', 'antineoplastic']"
pics/1768,hematologic cardio,NCCCC[C@@H](NC(=O)[C@H]1CCCN1C(=O)C1CSSC[C@@H](N)C(=O)NC(Cc2ccc(O)cc2)C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,"['hematologic', 'cardio']"
pics/1769,cardio,COc1cc2c(N)nc(N3CCN(C(=O)OCC(C)(C)O)CC3)nc2c(OC)c1OC,['cardio']
pics/1770,cns,O=C([O-])C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,['cns']
pics/1771,antiinfective antineoplastic,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,"['antiinfective', 'antineoplastic']"
pics/1772,hematologic cardio,CCOC(=O)Nc1c[n+](N2CCOCC2)no1,"['hematologic', 'cardio']"
pics/1773,cns,C=CCN1CC[C@@]2(C)c3cc(O)ccc3CC1[C@@H]2C,['cns']
pics/1774,antiinfective,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/C1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,['antiinfective']
pics/1775,antiinfective,CN[C@H]1C[C@@H](N)[C@H](O)C(O[C@@H]2O[C@H](CO)[C@H](O)[C@@H]3OC4(O[C@H]23)O[C@H]([C@@H](N)CO)[C@H](O)[C@@H](O)[C@H]4O)[C@@H]1O,['antiinfective']
pics/1776,gastrointestinal dermatologic,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,"['gastrointestinal', 'dermatologic']"
pics/1777,antineoplastic,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5COC(c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,['antineoplastic']
pics/1778,cns,CC(C)(CO)C(O)C(=O)NCCCC(=O)O,['cns']
pics/1779,antineoplastic,CNC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,['antineoplastic']
pics/1780,hematologic,CCCCC[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O,['hematologic']
pics/1781,reproductivecontrol,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,['reproductivecontrol']
pics/1782,hematologic,N=c1ccc2nc3ccc(N)cc3sc-2c1,['hematologic']
pics/1783,antiinfective,CCC1OC(=O)C(C)C(OC2C[C@@](C)(OC)C(O)C(C)O2)C(C)C(O[C@@H]2OC(C)CC(N(C)C)C2O)[C@](C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)[C@]1(C)O,['antiinfective']
pics/1784,cardio,CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)[O-])C(C)C,['cardio']
pics/1785,lipidregulating,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,['lipidregulating']
pics/1786,antiinflammatory,COc1ccc(-c2nc(C(=O)N3CCN(C)CC3)sc2-c2ccc(OC)cc2)cc1,['antiinflammatory']
pics/1787,antineoplastic,CCCCCCCCCCCCCCCCCCOP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@@H](O)[C@@H]1O,['antineoplastic']
pics/1788,antiinfective antineoplastic,CCCn1cc(NC(=O)c2ccc(NC(C)=O)o2)cc1C(=O)NCCCN(C)C,"['antiinfective', 'antineoplastic']"
pics/1789,antiinfective antineoplastic,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,"['antiinfective', 'antineoplastic']"
pics/1790,antineoplastic,Nc1nc(=O)c2ncn(C3OC(CO)C(O)C3O)c2[nH]1,['antineoplastic']
pics/1791,antiinfective,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12.Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12.c1ccc(CNCCNCc2ccccc2)cc1,['antiinfective']
pics/1792,antiinfective antineoplastic,CC[NH+](CC)CCCC(C)Nc1c2ccc(Cl)cc2[nH+]c2ccc(OC)cc12,"['antiinfective', 'antineoplastic']"
pics/1793,antineoplastic,CC(=O)C=C1C(=O)N(C)c2ccccc21,['antineoplastic']
pics/1794,antineoplastic,COc1ccc(C=C(C#N)C#N)cc1,['antineoplastic']
pics/1795,reproductivecontrol cardio,CC[C@H](C)[C@@H]1NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@H](N)CSSC[C@@H](C(=O)N2CCC[C@@H]2C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CCC(N)=O)NC1=O,"['reproductivecontrol', 'cardio']"
pics/1796,antineoplastic,Nc1cc2[nH]cnc2c(=O)[nH]1,['antineoplastic']
pics/1797,antineoplastic,Cc1cc(-c2cc3c(cc2F)n2c(=O)n(O)c(=O)cc2n3C2CC2)cc(C)n1,['antineoplastic']
pics/1798,dermatologic antiinfective,O=C1C=C(O)c2ccccc2C1=O,"['dermatologic', 'antiinfective']"
pics/1799,antineoplastic,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)C[C@@H](C)[C@](C)(O)C2,['antineoplastic']
pics/1800,antineoplastic,CN(CC(=O)c1ccccc1)N=O,['antineoplastic']
pics/1801,antiinfective,CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CSC12)c1csc(N)n1,['antiinfective']
pics/1802,respiratorysystem,CC(C)[N+]1(C)[C@H]2CC[C@@H]1CC(OC(=O)[C@@H](CO)c1ccccc1)C2,['respiratorysystem']
pics/1803,cns,Cc1cc([C@@H]2CCCN2C)on1,['cns']
pics/1804,cns,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5,['cns']
pics/1805,antiinfective,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)[O-])c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],['antiinfective']
pics/1806,antineoplastic,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(OC(CC(C)O)OC(C)CO)C(C)O2)C1)C(=O)c1c(O)cccc1C3=O,['antineoplastic']
pics/1807,antineoplastic,NC(CN(O)N=O)C(=O)O,['antineoplastic']
pics/1808,antiinfective,CC1/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C(O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)CC2OC(O)(CC(O)CC(O)CC(O)CC(O)CCCC(=O)CC(=O)OC1C(C)CCC(O)CC(=O)c1ccc(N)cc1)CC(O)C2C(=O)O.CC1/C=C\C=C\C=C\C=C\C=C\C=C\C=C\C(O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)CC2OC(O)(CC(O)CC(O)CCCC(O)CC(O)CC(=O)CC(=O)OC1C(C)CCC(O)CC(=O)c1ccc(N)cc1)CC(O)C2C(=O)O,['antiinfective']
pics/1809,antiinflammatory,C[C@@]12C[C@]3(O)O[C@@H](O1)[C@]1(COC(=O)c4ccccc4)[C@H]3C[C@]21O[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O,['antiinflammatory']
pics/1810,cns,Nc1ccccc1C(=O)[O-],['cns']
pics/1811,hematologic,CC1CNc2c(cccc2S(=O)(=O)N[C@@H](CCCN=C(N)N)C(=O)N2CC[C@@H](C)C[C@@H]2C(=O)O)C1,['hematologic']
pics/1812,antineoplastic,CC/C(=C(\c1ccc(OCCN(C)C)cc1)c1cccc(O)c1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,['antineoplastic']
pics/1813,antineoplastic,CC(=O)OC/C=C(C)/C=C/C=C(C)\C=C\C1=C(C)CCCC1(C)C,['antineoplastic']
pics/1814,antineoplastic,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B1OC(=O)CC(CC(=O)O)(C(=O)O)O1,['antineoplastic']
pics/1815,cns,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,['cns']
pics/1816,antineoplastic,C#CCN(Cc1ccc2[nH]c(N)nc(=O)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,['antineoplastic']
pics/1817,antineoplastic,Nc1cc2c3ccccc3ccc2c2ccccc12,['antineoplastic']
pics/1818,antiinfective,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,['antiinfective']
pics/1819,respiratorysystem,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,['respiratorysystem']
pics/1820,antiinfective,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@H]1C,['antiinfective']
pics/1821,lipidregulating,CC(CCCC(C)(C)O)C1CC(=O)C2=C3CCC4CC(O)CCC4(C)C3CCC21C,['lipidregulating']
pics/1822,gastrointestinal cns cardio,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@H]1CC=C(CO)C[C@H]21,"['gastrointestinal', 'cns', 'cardio']"
pics/1823,cns,C[C@@]12N[C@@H](Cc3ccccc31)c1ccccc12,['cns']
pics/1824,gastrointestinal cns,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,"['gastrointestinal', 'cns']"
pics/1825,cns respiratorysystem cardio,CCN1C[C@]2(OC(=O)c3ccccc3NC(C)=O)CCC(OC)C34C1C(C[C@@H]32)[C@@]1(O)C[C@H](OC)[C@H]2C[C@@H]4[C@]1(O)[C@H]2OC,"['cns', 'respiratorysystem', 'cardio']"
pics/1826,antiinfective,CC1(C)S[C@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)[O-],['antiinfective']
pics/1827,antineoplastic,CC(C(C)N1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,['antineoplastic']
pics/1828,cardio,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1.CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,['cardio']
pics/1829,cns,CC[C@@]12CCN(CC3CC3)[C@@H](C(=O)c3ccc(O)cc31)[C@H]2C,['cns']
